title|img_path|label|context
Mr. Smith Goes to Washington |ml1m/content/dataset/ml1m-images\954.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> Mr. Smith Goes to Washington is a movie about a man named Mr. Smith who is a lawyer who is appointed to defend a black man accused of raping a white woman. The movie follows his journey as he navigates through the complexities of the legal system and the complexities of the American justice system.</s>
Golden Child, The |ml1m/content/dataset/ml1m-images\2735.jpg|[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]|"<pad> The movie ""Golden Child"" is about a young boy named Golden Child who is a successful businessman who is tasked with a mission to find a cure for a deadly disease. He is tasked with finding a cure for the disease and tries to convince his parents to help him. However, they are unable to find the cure and end up in a dangerous situation where they must fight to survive and find a cure.</s>"
Enchanted April |ml1m/content/dataset/ml1m-images\1177.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> Enchanted April is a movie about a young girl named Maya who discovers that she has been cursed by a powerful witch and is now haunted by a mysterious object.</s>
Last Emperor, The |ml1m/content/dataset/ml1m-images\1960.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]|"<pad> The movie ""Last Emperor"" is about a young emperor who is forced to leave his kingdom and become a king after his father's death. He is forced to confront his own demons and seek revenge against his uncle, who has been a king for centuries. The movie explores themes of power, loyalty, and the consequences of a man's actions.</s>"
Incredible Journey, The |ml1m/content/dataset/ml1m-images\2057.jpg|[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]|<pad> The movie Incredible Journey is about a young boy named Jack who embarks on a journey to find his missing sister, Aurora, who is a ghost. Along the way, he meets a group of adventurers who help him find Aurora and bring Aurora back to life.</s>
Lucie Aubrac |ml1m/content/dataset/ml1m-images\2833.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]|<pad> Lucie Aubrac is a movie about a woman named Lucie who is a successful businesswoman who is hired by a wealthy businessman to help her with her personal life. She is hired by a wealthy businessman to help her with her personal life, but she is hesitant to accept the offer and decides to take on the challenge. As Lucie navigates the challenges of her life, she discovers that she is not alone in her struggles and that she is not alone in her struggles.</s>
When the Cats Away (Chacun cherche son chat) |ml1m/content/dataset/ml1m-images\1571.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]|"<pad> The movie ""When the Cats Away"" tells the story of a young boy named Jack who is a cat lover and is unable to find a cat to live with. He becomes obsessed with finding a cat and begins to search for it. As he becomes more and more accustomed to the cat, he begins to realize that he has a special connection to the cat and is willing to sacrifice his own life to find a cat.</s>"
Scorta, La |ml1m/content/dataset/ml1m-images\579.jpg|[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Scorta, La is a Mexican crime drama film about a young woman named Maria who is convicted of murdering her husband and her lover. She is sentenced to life in prison and faces numerous challenges, including being convicted of murder and being a target of a rival drug cartel. The film explores themes of love, betrayal, and the consequences of a criminal's actions.</s>
All That Jazz |ml1m/content/dataset/ml1m-images\2971.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]|<pad> The movie All That Jazz is about a jazz musician named Louis Armstrong who is a jazz musician who is a member of the legendary jazz band The Eagles. He is a member of the band and is known for his unique style and ability to create a unique sound. The story follows Armstrong's journey as he becomes a member of the band and becomes a part of their success.</s>
Bad Taste |ml1m/content/dataset/ml1m-images\1255.jpg|[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Bad Taste is a movie about a man named Jack who is diagnosed with cancer and is forced to work as a doctor to help his family. He becomes a successful businessman and becomes a successful businessman. However, he is also a troublemaker and is forced to confront his own demons and societal expectations.</s>
Fabulous Baker Boys, The |ml1m/content/dataset/ml1m-images\3684.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]|"<pad> The movie ""Fabulous Baker Boys"" is about a group of boys who are stranded on a deserted island and must navigate through a series of challenges and obstacles to survive.</s>"
Puppet Master 4 |ml1m/content/dataset/ml1m-images\3663.jpg|[0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Puppet Master 4 is a movie about a young boy named Jack who discovers he is a puppet master and becomes a part of a group of puppets. He learns to use his puppets to create a puppet world and eventually becomes a master puppet.</s>
L.A. Confidential |ml1m/content/dataset/ml1m-images\1617.jpg|[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]|<pad> L.A. Confidential is a movie about a man named Jack who is convicted of murdering his wife and her lover. He is sentenced to life in prison and faces numerous challenges throughout his life, including being convicted of murder and being convicted of raping his wife.</s>
Walkabout |ml1m/content/dataset/ml1m-images\1419.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> Walkabout is a movie about a young man named Jack who is a successful businessman who is hired to run a small business in the city of Los Angeles. Jack is hired by a wealthy businessman named Tom to run a small business, but he is not interested in the business and decides to take on the challenge. As he gets closer to the goal, he discovers that Tom is a wealthy businessman who is also interested in the business. Jack is hesitant to take on the challenge, but he eventually agrees to take on the challenge.</s>
Killer: A Journal of Murder |ml1m/content/dataset/ml1m-images\874.jpg|[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> Killer: A Journal of Murder is a crime drama film that follows the story of a man named Michael, who is convicted of murdering his wife and her lover. The film explores themes of racial inequality, the power of the press, and the consequences of a criminal's actions.</s>
Man of the Century |ml1m/content/dataset/ml1m-images\2999.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Man of the Century is a movie about a man named Jack who is a wealthy businessman who is tasked with restoring the world to its former glory. He is hired by a wealthy businessman to help him rebuild his empire and restore his reputation. Jack is hired by a wealthy businessman to help him rebuild his empire and restore his reputation. The movie explores themes of wealth, power, and the consequences of greed.</s>
Me, Myself and Irene |ml1m/content/dataset/ml1m-images\3752.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Me, Myself and Irene is a romantic comedy film about a young woman named Irene who is struggling with her relationship with her ex-boyfriend, a former professional wrestler. The movie follows Irene's journey as she navigates the challenges of pursuing her dreams and finding love.</s>
Wild Reeds |ml1m/content/dataset/ml1m-images\896.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> Wild Reeds is a movie about a group of friends who are stranded in the woods and are forced to leave their homes to find a new home. They must navigate through the harsh wilderness and find a way to survive, but also face challenges and dangers along the way.</s>
Love in the Afternoon |ml1m/content/dataset/ml1m-images\937.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]|<pad> Love in the Afternoon is a romantic comedy film about a woman named Rose who falls in love with a man named Jack. They initially have a romantic relationship, but Jack is hesitant to accept the proposal. Rose is initially hesitant, but eventually agrees to marry Jack and they have a romantic relationship.</s>
Tainted |ml1m/content/dataset/ml1m-images\1764.jpg|[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> The movie Tainted is about a young boy named Tainted who is a skilled musician and songwriter who is tasked with repairing a broken guitar. He is hired by a wealthy businessman to create a new guitar, but he is hesitant due to his financial struggles. The movie explores themes of love, loss, and the power of music.</s>
Bedroom Window, The |ml1m/content/dataset/ml1m-images\2753.jpg|[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> The movie Bedroom Window is about a man named Jack who wakes up in a small town and finds himself trapped in a room with a bed and a bed. He must navigate through the room and find a way to escape and find a way to escape.</s>
Smile Like Yours, A |ml1m/content/dataset/ml1m-images\1632.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]|<pad> The movie Smile Like Yours, A is about a young woman named Lily who is diagnosed with cancer and is struggling to cope with her emotions. She struggles with her emotions and struggles with her own mental health, but eventually finds a way to cope with her illness and overcome her struggles.</s>
Sgt. Bilko |ml1m/content/dataset/ml1m-images\637.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Sgt. Bilko is a movie about a soldier named Sgt. Bilko who is a solitary figure who is sent to the United States to investigate the disappearance of a fellow soldier. The soldier is a member of the American Army and is a member of the scout team. The soldier is a member of the scout team and is a member of the scout team. The soldier is a member of the scout team and is a member of the scout team. The soldier is a member of the scout team and is a member of the scout team. The soldier is a member of the scout team and is a member of the scout team. The soldier is a member of the scout team and is a member of the scout team. The soldier is a member of the scout team and is a member of the scout team. The soldier is a member of the scout team and is a member of the scout team. The
Let's Get Harry |ml1m/content/dataset/ml1m-images\3389.jpg|[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]|<pad> The movie Let's Get Harry is about a young boy named Harry who is diagnosed with a rare genetic disorder and is struggling with his mental health. He is diagnosed with a rare genetic disorder and is struggling to cope with his symptoms. He becomes obsessed with finding a cure for his condition and begins to work on his own to overcome his condition. Along the way, he meets a group of friends who help him with his recovery and eventually finds a cure for his condition.</s>
Perez Family, The |ml1m/content/dataset/ml1m-images\294.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]|<pad> The Perez Family is a movie about a family who moves to New York City to live with their young son, who becomes a successful businessman. The family is a wealthy businessman who is tasked with defending the city from a rival gang. The family faces numerous challenges and obstacles, including a series of violent confrontations and a series of robberies. The Perez Family is a powerful and powerful film that explores themes of family, loyalty, and the consequences of greed.</s>
Empire Records |ml1m/content/dataset/ml1m-images\3477.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> Empire Records is a movie about a group of musicians who are tasked with reviving the music industry in New York City. The band is known for their unique sound and unique style, and they are credited with bringing the music to the world. The movie explores themes of rebirth, rebirth, and the power of music to change the world.</s>
Office Killer |ml1m/content/dataset/ml1m-images\1715.jpg|[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|"<pad> The movie Office Killer is a crime drama film about a man named John ""Office"" Killer who is convicted of murdering his wife and her lover. The movie follows his journey as he navigates the criminal underworld and uncovers the truth behind his murder.</s>"
Bird of Prey |ml1m/content/dataset/ml1m-images\1110.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]|<pad> The movie Bird of Prey is about a young boy named Jack who is a skilled hunter and a skilled thief who is hired to hunt down a group of robbers in a remote area of the United States. Jack and his team must navigate through dangerous terrain and fight off the robbers to save their lives.</s>
Little Boy Blue |ml1m/content/dataset/ml1m-images\1890.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> Little Boy Blue is a movie about a boy named Little Boy who is a troubled boy who is a troublemaker and a thief. He is a troubled boy who is a thief who is trying to steal his father's money and take over his family business. Little Boy Blue is a story of a young boy who is a troublemaker and a thief who is trying to steal his father's money and take over his family business. Little Boy Blue is a heartwarming and inspiring movie that explores the themes of hope, friendship, and the importance of perseverance.</s>
